Title,Price,Location,Link
"40 Inch LED Smart Google TV (New) – Voice Remote Included, Board",N/A,Featured,https://www.olx.com.pk/item/40-inch-led-smart-google-tv-new-voice-remote-included-board-iid-1113269124
Brand New Automatic Washing Machine – Company Packed | 10 Year Warrant,N/A,Featured,https://www.olx.com.pk/item/brand-new-automatic-washing-machine-company-packed-10-year-warrant-iid-1112634292
Dawlance Microwave,N/A,Featured,https://www.olx.com.pk/item/dawlance-microwave-iid-1113204005
16gb 2400T server ram 2Rx4  workstation ram,N/A,"Satellite Town - Block A, Rawalpindi•",https://www.olx.com.pk/item/16gb-2400t-server-ram-2rx4-workstation-ram-iid-1112122522
grafic card 2gb nvidia,N/A,"Model Town Link Road, Lahore•",https://www.olx.com.pk/item/grafic-card-2gb-nvidia-iid-1108350064
HD dish antenna tv sell service  with receiver lnb  ins03096614600,N/A,"Azadi Chowk, Lahore•",https://www.olx.com.pk/item/hd-dish-antenna-tv-sell-service-with-receiver-lnb-ins03096614600-iid-1104314988
HD dish antenna tv sell service  with receiver lnb  ins03096614600,N/A,"Sodiwal, Lahore•",https://www.olx.com.pk/item/hd-dish-antenna-tv-sell-service-with-receiver-lnb-ins03096614600-iid-1098309814
MACBOOK PRO 2017,N/A,•,https://www.olx.com.pk/item/macbook-pro-2017-iid-1113345871
Dell hp Saifor server rack 42u network rack 42u 40u,N/A,"Satellite Town, Rawalpindi•",https://www.olx.com.pk/item/dell-hp-saifor-server-rack-42u-network-rack-42u-40u-iid-1113345865
stone laptop 4 generation,N/A,"Taj Bagh, Lahore•",https://www.olx.com.pk/item/stone-laptop-4-generation-iid-1113345862
fridge repairing gas refilling compressor change,N/A,•,https://www.olx.com.pk/item/fridge-repairing-gas-refilling-compressor-change-iid-1113345861
Red Dead Redemption 2 for sale,N/A,Renala Khurd•,https://www.olx.com.pk/item/red-dead-redemption-2-for-sale-iid-1113345858
Ps5 Slim 1Tb Disk Edition 2 Controller With Complete Box,N/A,"Sheikhupura Fort Road, Sheikhüpura•",https://www.olx.com.pk/item/ps5-slim-1tb-disk-edition-2-controller-with-complete-box-iid-1113345851
Nitrox 6kw Hybrid Inverter Used Like New,N/A,"PAF Falcon Complex, Lahore•",https://www.olx.com.pk/item/nitrox-6kw-hybrid-inverter-used-like-new-iid-1113345846
Dawlance big size full ok 100% working,N/A,•,https://www.olx.com.pk/item/dawlance-big-size-full-ok-100-working-iid-1113345837
Brand New Baofeng UV-5RA Wireless Set | Long Range Two-Way Radios,N/A,"Johar Town, Lahore•",https://www.olx.com.pk/item/brand-new-baofeng-uv-5ra-wireless-set-long-range-two-way-radios-iid-1112345091
Motorola / Icom V80 Two-Way Radio | Professional Grade Communication,N/A,"Ali Town, Lahore•",https://www.olx.com.pk/item/motorola-icom-v80-two-way-radio-professional-grade-communication-iid-1112344921
Lenovo Thinkpad X280 Core i5 8th Gen / 8GB DDR4 RAM/256gb nvme,N/A,Featured,https://www.olx.com.pk/item/lenovo-thinkpad-x280-core-i5-8th-gen-8gb-ddr4-ram256gb-nvme-iid-1110576696
Absal Irani Air Cooler 2026| Blower Cooler | Alooni Evaporative Coole,N/A,Featured,https://www.olx.com.pk/item/absal-irani-air-cooler-2026-blower-cooler-alooni-evaporative-coole-iid-1113298307
360 view Security Camera-with two way audio,N/A,Featured,https://www.olx.com.pk/item/360-view-security-camera-with-two-way-audio-iid-1112804793
Old AC Sale & Purchase Dead AC Split AC Window AC Purana AC Buyers,N/A,Featured,https://www.olx.com.pk/item/old-ac-sale-purchase-dead-ac-split-ac-window-ac-purana-ac-buyers-iid-1112809139
"Lithium Battery (IP21) 51.2V1 00Ah,",N/A,Featured,https://www.olx.com.pk/item/lithium-battery-ip21-512v1-00ah-iid-1107880240
Triod Neepho NP888 - Multi-Function Convenience Tripod,N/A,Buy with Delivery,https://www.olx.com.pk/item/triod-neepho-np888-multi-function-convenience-tripod-iid-ev449718-1
Electronic Digital Kitchen Scale,N/A,Delivery,https://www.olx.com.pk/item/electronic-digital-kitchen-scale-iid-ev355610-1
Remote For Fan ACDC Ceiling Fan Remote,N/A,Delivery,https://www.olx.com.pk/item/remote-for-fan-acdc-ceiling-fan-remote-iid-ev531816-1
"TRIMUX Portable Mini Handheld Fan - USB Rechargeable, Quiet Operation with Adjustable Wind Speeds",N/A,Delivery,https://www.olx.com.pk/item/trimux-portable-mini-handheld-fan-usb-rechargeable-quiet-operation-with-adjustable-wind-speeds-iid-ev229188-1
Jmary MW-15 Mobile Wireless Microphone with 2.4G Connectivity for iPhone Lightning,N/A,Delivery,https://www.olx.com.pk/item/jmary-mw-15-mobile-wireless-microphone-with-2-4g-connectivity-for-iphone-lightning-iid-ev251731-1
RAF Coffee Juicer Electric Blender and Grinder,N/A,Delivery,https://www.olx.com.pk/item/raf-coffee-juicer-electric-blender-and-grinder-iid-ev361006-1
Electric Stove DOUBLE CHULA Portable Hot Plate,N/A,Delivery,https://www.olx.com.pk/item/electric-stove-double-chula-portable-hot-plate-iid-ev491124-1
HQ Male 2-Pin Electric Plug (Pack of 2) - AC 220V 10A Brass Pins with Fire Retardant ABS Plastic for Home Appliances and Power Cables,N/A,Delivery,https://www.olx.com.pk/item/hq-male-2-pin-electric-plug-pack-of-2-ac-220v-10a-brass-pins-with-fire-retardant-abs-plastic-for-home-appliances-and-power-cables-iid-ev439627-1
Self Stirring Mug,N/A,Delivery,https://www.olx.com.pk/item/self-stirring-mug-iid-ev450637-1
Solar System / Solar Panels / Hybrid Solar System / Inverter,N/A,Featured,https://www.olx.com.pk/item/solar-system-solar-panels-hybrid-solar-system-inverter-iid-1112723041
Dawlance 4 Door Refrigerator Latest Model 1 Year Used Like New,N/A,Featured,https://www.olx.com.pk/item/dawlance-4-door-refrigerator-latest-model-1-year-used-like-new-iid-1113180028
Baofeng UV-82 Walkie Talkie | Dual Band Two-Way Radio | Brand New,N/A,"Gulberg, Lahore•",https://www.olx.com.pk/item/baofeng-uv-82-walkie-talkie-dual-band-two-way-radio-brand-new-iid-1112344814
kenwood woofers,N/A,"Ghari Ahmda Road, Gujrat•",https://www.olx.com.pk/item/kenwood-woofers-iid-1113345831
Ps5 Slim 1Tb Disk Edition 2 Controller With Complete Box,N/A,"Cantt, Taxila•",https://www.olx.com.pk/item/ps5-slim-1tb-disk-edition-2-controller-with-complete-box-iid-1113345823
heair AC DC inverter 1 5 tan WhatsApp number 0309=13=27=329,N/A,"Bhatta Chowk, Lahore•",https://www.olx.com.pk/item/heair-ac-dc-inverter-1-5-tan-whatsapp-number-03091327329-iid-1113345816
HAIER 1.5 TON,N/A,"Saddar, Lahore•",https://www.olx.com.pk/item/haier-15-ton-iid-1113345803
HP ProBook,N/A,"Korangi Road, Karachi•",https://www.olx.com.pk/item/hp-probook-iid-1111401148
nvidia quadro m4000m 4gb,N/A,"Mohni Road, Lahore•",https://www.olx.com.pk/item/nvidia-quadro-m4000m-4gb-iid-1109376549
Hp Chromebook 11 G8 Battery Needed,N/A,"Samaana, Faisalabad•",https://www.olx.com.pk/item/hp-chromebook-11-g8-battery-needed-iid-1108175102
Logitech c920 hd pro c922 c925 c930e webcams,N/A,"Davis Road, Lahore•",https://www.olx.com.pk/item/logitech-c920-hd-pro-c922-c925-c930e-webcams-iid-1086671238
Jabra Sennheiser plantronic usb headsets,N/A,•,https://www.olx.com.pk/item/jabra-sennheiser-plantronic-usb-headsets-iid-1079668803
Plantronic Jabra Sennheiser usb headsets,N/A,"Al Faisal Town, Lahore•",https://www.olx.com.pk/item/plantronic-jabra-sennheiser-usb-headsets-iid-1079668787
"19"" inch computer ki lcd with Android",N/A,"Gohadpur, Sialkot•",https://www.olx.com.pk/item/19-inch-computer-ki-lcd-with-android-iid-1113345754
Toshiba Japan Fridge,N/A,"Sheikhupura Fort Road, Sheikhüpura•",https://www.olx.com.pk/item/toshiba-japan-fridge-iid-1113345746
"2GB Card:i7-6th H Pro:8GB+256ssd:Dell Precision 7520:FHD 15.6"" BL Key",N/A,Featured,https://www.olx.com.pk/item/2gb-cardi7-6th-h-pro8gb256ssddell-precision-7520fhd-156-bl-key-iid-1112984318
Pridor inverter 15KW,N/A,Featured,https://www.olx.com.pk/item/pridor-inverter-15kw-iid-1107887604
Used Fridges & Freezers Available | Sale & Purchase,N/A,Featured,https://www.olx.com.pk/item/used-fridges-freezers-available-sale-purchase-iid-1113341283
GFC Fans Inverter 30 watt Ravi Plus 56 Inch copper,N/A,Featured,https://www.olx.com.pk/item/gfc-fans-inverter-30-watt-ravi-plus-56-inch-copper-iid-1111531796
"Apple Macbook Pro 2020, 13 inches, Core i7, 32GB Ram, 512GB SSD",N/A,Featured,https://www.olx.com.pk/item/apple-macbook-pro-2020-13-inches-core-i7-32gb-ram-512gb-ssd-iid-1113151215
portable winrands split inverter All types Ac available with warranty,N/A,Featured,https://www.olx.com.pk/item/portable-winrands-split-inverter-all-types-ac-available-with-warranty-iid-1109578693
Flair New Stainless Steel Potato Chips Dough Vegetable Crinkle Wavy Cutter Slicer,N/A,Buy with Delivery,https://www.olx.com.pk/item/flair-new-stainless-steel-potato-chips-dough-vegetable-crinkle-wavy-cutter-slicer-iid-ev355708-1
Universal Laptop Steel Texture Back Protector - Grey,N/A,Delivery,https://www.olx.com.pk/item/universal-laptop-steel-texture-back-protector-grey-iid-ev375257-1
High Quality 3 Socket Fast Charge Extension Board with 3 Power and 3 USB 3.0 Ports - Electric Extension Lead,N/A,Delivery,https://www.olx.com.pk/item/high-quality-3-socket-fast-charge-extension-board-with-3-power-and-3-usb-3-0-ports-electric-extension-lead-iid-ev471927-1
RN Adjustable Stainless Steel Folding Kitchen Steamer Tray - Telescopic Multi-Purpose,N/A,Delivery,https://www.olx.com.pk/item/rn-adjustable-stainless-steel-folding-kitchen-steamer-tray-telescopic-multi-purpose-iid-ev467816-1
MX3 Air Mouse for Android and Smart TV - Black,N/A,Delivery,https://www.olx.com.pk/item/mx3-air-mouse-for-android-and-smart-tv-black-iid-ev373262-1
4 Buttons Usb Controller Joystick Gaming Arcade Made Of Wooden Box Panel For PC Laptop Computer,N/A,Delivery,https://www.olx.com.pk/item/4-buttons-usb-controller-joystick-gaming-arcade-made-of-wooden-box-panel-for-pc-laptop-computer-iid-ev393134-1
New Voice Remote Control For Sony LCD And LED TV Smart TV Remote Control Replacement For Sony,N/A,Delivery,https://www.olx.com.pk/item/new-voice-remote-control-for-sony-lcd-and-led-tv-smart-tv-remote-control-replacement-for-sony-iid-ev420815-1
Dell 3530/3520 core i7 8th gen 16/5124gb card,N/A,Featured,https://www.olx.com.pk/item/dell-35303520-core-i7-8th-gen-165124gb-card-iid-1112771035
Plantronic jabra sennheiser headset for call center,N/A,"Garhi Shahu, Lahore•",https://www.olx.com.pk/item/plantronic-jabra-sennheiser-headset-for-call-center-iid-1046099253
ps5 controller,N/A,•,https://www.olx.com.pk/item/ps5-controller-iid-1113114356
UPS 4 fans and lights made in Pakistan,N/A,•,https://www.olx.com.pk/item/ups-4-fans-and-lights-made-in-pakistan-iid-1088705755
"Xpert XRB-60FB Built-in Electric Oven .  New, Just box opened,",N/A,"Korangi, Karachi•",https://www.olx.com.pk/item/xpert-xrb-60fb-built-in-electric-oven-new-just-box-opened-iid-1113345653
plantronic jabra sennheiser usb headset,N/A,"Davis Road, Lahore•",https://www.olx.com.pk/item/plantronic-jabra-sennheiser-usb-headset-iid-1076553634
Mppt 80 Amp,N/A,"Wazirabad Road, Wazirabad•",https://www.olx.com.pk/item/mppt-80-amp-iid-1113345709
air cooler,N/A,"Gulshan-e-Ravi, Lahore•",https://www.olx.com.pk/item/air-cooler-iid-1113345667
spin dryer,N/A,"Al Masoom Town, Faisalabad•",https://www.olx.com.pk/item/spin-dryer-iid-1113345666
ups 1000 watts pure copper 100 %,N/A,•,https://www.olx.com.pk/item/ups-1000-watts-pure-copper-100-iid-1113345664
dwalans washing machine,N/A,•,https://www.olx.com.pk/item/dwalans-washing-machine-iid-1113345659
Glass Door Frigh Fresh Condition,N/A,"Drigh Colony, Karachi•",https://www.olx.com.pk/item/glass-door-frigh-fresh-condition-iid-1113345652
AMD Ryzen 5 2600,N/A,"Sunehri Masjid Road, Peshawar•",https://www.olx.com.pk/item/amd-ryzen-5-2600-iid-1111380163
waves deep freezer with two doors full size for sale,N/A,"Okara Road, Depalpur•",https://www.olx.com.pk/item/waves-deep-freezer-with-two-doors-full-size-for-sale-iid-1113345655
